frame;rangeResMag;bearingResMag;rangeResClr;height;width
652;0.026875;0.180528;0.026875;646;256
653;0.026875;0.180528;0.026875;646;256
654;0.026875;0.180528;0.026875;646;256
655;0.026875;0.180528;0.026875;646;256
656;0.026875;0.180528;0.026875;646;256
657;0.026875;0.180528;0.026875;646;256
658;0.026875;0.180528;0.026875;646;256
659;0.026875;0.180528;0.026875;646;256
660;0.026875;0.180528;0.026875;646;256
661;0.026875;0.180528;0.026875;646;256
662;0.026875;0.180528;0.026875;646;256
663;0.026875;0.180528;0.026875;646;256
664;0.026875;0.180528;0.026875;646;256
665;0.026875;0.180528;0.026875;646;256
666;0.026875;0.180528;0.026875;646;256
667;0.026875;0.180528;0.026875;646;256
668;0.026875;0.180528;0.026875;646;256
669;0.026875;0.180528;0.026875;646;256
670;0.026875;0.180528;0.026875;646;256
671;0.026875;0.180528;0.026875;646;256
672;0.026875;0.180528;0.026875;646;256
673;0.026875;0.180528;0.026875;646;256
674;0.026875;0.180528;0.026875;646;256
675;0.026875;0.180528;0.026875;646;256
676;0.026875;0.180528;0.026875;646;256
677;0.026875;0.180528;0.026875;646;256
678;0.026875;0.180528;0.026875;646;256
679;0.026875;0.180528;0.026875;646;256
680;0.026875;0.180528;0.026875;646;256
681;0.026875;0.180528;0.026875;646;256
682;0.026875;0.180528;0.026875;646;256
683;0.026875;0.180528;0.026875;646;256
684;0.026875;0.180528;0.026875;646;256
685;0.026875;0.180528;0.026875;646;256
686;0.026875;0.180528;0.026875;646;256
687;0.026875;0.180528;0.026875;646;256
688;0.026875;0.180528;0.026875;646;256
689;0.026875;0.180528;0.026875;646;256
690;0.026875;0.180528;0.026875;646;256
691;0.026875;0.180528;0.026875;646;256
692;0.026875;0.180528;0.026875;646;256
693;0.026875;0.180528;0.026875;646;256
694;0.026875;0.180528;0.026875;646;256
695;0.026875;0.180528;0.026875;646;256
696;0.026875;0.180528;0.026875;646;256
697;0.026875;0.180528;0.026875;646;256
698;0.026875;0.180528;0.026875;646;256
699;0.026875;0.180528;0.026875;646;256
700;0.026875;0.180528;0.026875;646;256
701;0.026875;0.180528;0.026875;646;256
702;0.026875;0.180528;0.026875;646;256
703;0.026875;0.180528;0.026875;646;256
704;0.026875;0.180528;0.026875;646;256
705;0.026875;0.180528;0.026875;646;256
706;0.026875;0.180528;0.026875;646;256
707;0.026875;0.180528;0.026875;646;256
708;0.026875;0.180528;0.026875;646;256
709;0.026875;0.180528;0.026875;646;256
710;0.026875;0.180528;0.026875;646;256
711;0.026875;0.180528;0.026875;646;256
712;0.026875;0.180528;0.026875;646;256
713;0.026875;0.180528;0.026875;646;256
714;0.026875;0.180528;0.026875;646;256
715;0.026875;0.180528;0.026875;646;256
716;0.026875;0.180528;0.026875;646;256
717;0.026875;0.180528;0.026875;646;256
718;0.026875;0.180528;0.026875;646;256
719;0.026875;0.180528;0.026875;646;256
720;0.026875;0.180528;0.026875;646;256
721;0.026875;0.180528;0.026875;646;256
722;0.026875;0.180528;0.026875;646;256
723;0.026875;0.180528;0.026875;646;256
724;0.026875;0.180528;0.026875;646;256
725;0.026875;0.180528;0.026875;646;256
726;0.026875;0.180528;0.026875;646;256
727;0.026875;0.180528;0.026875;646;256
728;0.026875;0.180528;0.026875;646;256
729;0.026875;0.180528;0.026875;646;256
730;0.026875;0.180528;0.026875;646;256
731;0.026875;0.180528;0.026875;646;256
732;0.026875;0.180528;0.026875;646;256
733;0.026875;0.180528;0.026875;646;256
734;0.026875;0.180528;0.026875;646;256
735;0.026875;0.180528;0.026875;646;256
736;0.026875;0.180528;0.026875;646;256
737;0.026875;0.180528;0.026875;646;256
738;0.026875;0.180528;0.026875;646;256
739;0.026875;0.180528;0.026875;646;256
740;0.026875;0.180528;0.026875;646;256
741;0.026875;0.180528;0.026875;646;256
742;0.026875;0.180528;0.026875;646;256
743;0.026875;0.180528;0.026875;646;256
744;0.026875;0.180528;0.026875;646;256
745;0.026875;0.180528;0.026875;646;256
746;0.026875;0.180528;0.026875;646;256
747;0.026875;0.180528;0.026875;646;256
748;0.026875;0.180528;0.026875;646;256
749;0.026875;0.180528;0.026875;646;256
750;0.026875;0.180528;0.026875;646;256
751;0.026875;0.180528;0.026875;646;256
752;0.026875;0.180528;0.026875;646;256
753;0.026875;0.180528;0.026875;646;256
754;0.026875;0.180528;0.026875;646;256
755;0.026875;0.180528;0.026875;646;256
756;0.026875;0.180528;0.026875;646;256
757;0.026875;0.180528;0.026875;646;256
758;0.026875;0.180528;0.026875;646;256
759;0.026875;0.180528;0.026875;646;256
760;0.026875;0.180528;0.026875;646;256
761;0.026875;0.180528;0.026875;646;256
762;0.026875;0.180528;0.026875;646;256
763;0.026875;0.180528;0.026875;646;256
764;0.026875;0.180528;0.026875;646;256
765;0.026875;0.180528;0.026875;646;256
766;0.026875;0.180528;0.026875;646;256
767;0.026875;0.180528;0.026875;646;256
768;0.026875;0.180528;0.026875;646;256
769;0.026875;0.180528;0.026875;646;256
770;0.026875;0.180528;0.026875;646;256
771;0.026875;0.180528;0.026875;646;256
772;0.026875;0.180528;0.026875;646;256
773;0.026875;0.180528;0.026875;646;256
774;0.026875;0.180528;0.026875;646;256
775;0.026875;0.180528;0.026875;646;256
776;0.026875;0.180528;0.026875;646;256
777;0.026875;0.180528;0.026875;646;256
778;0.026875;0.180528;0.026875;646;256
779;0.026875;0.180528;0.026875;646;256
780;0.026875;0.180528;0.026875;646;256
781;0.026875;0.180528;0.026875;646;256
782;0.026875;0.180528;0.026875;646;256
783;0.026875;0.180528;0.026875;646;256
784;0.026875;0.180528;0.026875;646;256
785;0.026875;0.180528;0.026875;646;256
786;0.026875;0.180528;0.026875;646;256
787;0.026875;0.180528;0.026875;646;256
788;0.026875;0.180528;0.026875;646;256
789;0.026875;0.180528;0.026875;646;256
790;0.026875;0.180528;0.026875;646;256
791;0.026875;0.180528;0.026875;646;256
792;0.026875;0.180528;0.026875;646;256
793;0.026875;0.180528;0.026875;646;256
794;0.026875;0.180528;0.026875;646;256
795;0.026875;0.180528;0.026875;646;256
796;0.026875;0.180528;0.026875;646;256
797;0.026875;0.180528;0.026875;646;256
798;0.026875;0.180528;0.026875;646;256
799;0.026875;0.180528;0.026875;646;256
800;0.026875;0.180528;0.026875;646;256
801;0.026875;0.180528;0.026875;646;256
802;0.026875;0.180528;0.026875;646;256
803;0.026875;0.180528;0.026875;646;256
804;0.026875;0.180528;0.026875;646;256
805;0.026875;0.180528;0.026875;646;256
806;0.026875;0.180528;0.026875;646;256
807;0.026875;0.180528;0.026875;646;256
808;0.026875;0.180528;0.026875;646;256
809;0.026875;0.180528;0.026875;646;256
810;0.026875;0.180528;0.026875;646;256
811;0.026875;0.180528;0.026875;646;256
812;0.026875;0.180528;0.026875;646;256
813;0.026875;0.180528;0.026875;646;256
814;0.026875;0.180528;0.026875;646;256
815;0.026875;0.180528;0.026875;646;256
816;0.026875;0.180528;0.026875;646;256
817;0.026875;0.180528;0.026875;646;256
818;0.026875;0.180528;0.026875;646;256
819;0.026875;0.180528;0.026875;646;256
820;0.026875;0.180528;0.026875;646;256
821;0.026875;0.180528;0.026875;646;256
822;0.026875;0.180528;0.026875;646;256
823;0.026875;0.180528;0.026875;646;256
824;0.026875;0.180528;0.026875;646;256
825;0.026875;0.180528;0.026875;646;256
826;0.026875;0.180528;0.026875;646;256
827;0.026875;0.180528;0.026875;646;256
828;0.026875;0.180528;0.026875;646;256
829;0.026875;0.180528;0.026875;646;256
830;0.026875;0.180528;0.026875;646;256
831;0.026875;0.180528;0.026875;646;256
832;0.026875;0.180528;0.026875;646;256
833;0.026875;0.180528;0.026875;646;256
834;0.026875;0.180528;0.026875;646;256
835;0.026875;0.180528;0.026875;646;256
836;0.026875;0.180528;0.026875;646;256
837;0.026875;0.180528;0.026875;646;256
838;0.026875;0.180528;0.026875;646;256
839;0.026875;0.180528;0.026875;646;256
840;0.026875;0.180528;0.026875;646;256
841;0.026875;0.180528;0.026875;646;256
842;0.026875;0.180528;0.026875;646;256
843;0.026875;0.180528;0.026875;646;256
844;0.026875;0.180528;0.026875;646;256
845;0.026875;0.180528;0.026875;646;256
846;0.026875;0.180528;0.026875;646;256
847;0.026875;0.180528;0.026875;646;256
848;0.026875;0.180528;0.026875;646;256
849;0.026875;0.180528;0.026875;646;256
850;0.026875;0.180528;0.026875;646;256
851;0.026875;0.180528;0.026875;646;256
852;0.026875;0.180528;0.026875;646;256
853;0.026875;0.180528;0.026875;646;256
854;0.026875;0.180528;0.026875;646;256
855;0.026875;0.180528;0.026875;646;256
856;0.026875;0.180528;0.026875;646;256
857;0.026875;0.180528;0.026875;646;256
858;0.026875;0.180528;0.026875;646;256
859;0.026875;0.180528;0.026875;646;256
860;0.026875;0.180528;0.026875;646;256
861;0.026875;0.180528;0.026875;646;256
862;0.026875;0.180528;0.026875;646;256
863;0.026875;0.180528;0.026875;646;256
864;0.026875;0.180528;0.026875;646;256
865;0.026875;0.180528;0.026875;646;256
866;0.026875;0.180528;0.026875;646;256
867;0.026875;0.180528;0.026875;646;256
868;0.026875;0.180528;0.026875;646;256
869;0.026875;0.180528;0.026875;646;256
870;0.026875;0.180528;0.026875;646;256
871;0.026875;0.180528;0.026875;646;256
872;0.026875;0.180528;0.026875;646;256
873;0.026875;0.180528;0.026875;646;256
874;0.026875;0.180528;0.026875;646;256
875;0.026875;0.180528;0.026875;646;256
876;0.026875;0.180528;0.026875;646;256
877;0.026875;0.180528;0.026875;646;256
878;0.026875;0.180528;0.026875;646;256
879;0.026875;0.180528;0.026875;646;256
880;0.026875;0.180528;0.026875;646;256
881;0.026875;0.180528;0.026875;646;256
882;0.026875;0.180528;0.026875;646;256
883;0.026875;0.180528;0.026875;646;256
884;0.026875;0.180528;0.026875;646;256
885;0.026875;0.180528;0.026875;646;256
886;0.026875;0.180528;0.026875;646;256
887;0.026875;0.180528;0.026875;646;256
888;0.026875;0.180528;0.026875;646;256
889;0.026875;0.180528;0.026875;646;256
890;0.026875;0.180528;0.026875;646;256
891;0.026875;0.180528;0.026875;646;256
892;0.026875;0.180528;0.026875;646;256
893;0.026875;0.180528;0.026875;646;256
894;0.026875;0.180528;0.026875;646;256
895;0.026875;0.180528;0.026875;646;256
896;0.026875;0.180528;0.026875;646;256
897;0.026875;0.180528;0.026875;646;256
898;0.026875;0.180528;0.026875;646;256
899;0.026875;0.180528;0.026875;646;256
900;0.026875;0.180528;0.026875;646;256
901;0.026875;0.180528;0.026875;646;256
902;0.026875;0.180528;0.026875;646;256
903;0.026875;0.180528;0.026875;646;256
904;0.026875;0.180528;0.026875;646;256
905;0.026875;0.180528;0.026875;646;256
906;0.026875;0.180528;0.026875;646;256
907;0.026875;0.180528;0.026875;646;256
908;0.026875;0.180528;0.026875;646;256
909;0.026875;0.180528;0.026875;646;256
910;0.026875;0.180528;0.026875;646;256
911;0.026875;0.180528;0.026875;646;256
912;0.026875;0.180528;0.026875;646;256
913;0.026875;0.180528;0.026875;646;256
914;0.026875;0.180528;0.026875;646;256
915;0.026875;0.180528;0.026875;646;256
916;0.026875;0.180528;0.026875;646;256
917;0.026875;0.180528;0.026875;646;256
918;0.026875;0.180528;0.026875;646;256
919;0.026875;0.180528;0.026875;646;256
920;0.026875;0.180528;0.026875;646;256
921;0.026875;0.180528;0.026875;646;256
922;0.026875;0.180528;0.026875;646;256
923;0.026875;0.180528;0.026875;646;256
924;0.026875;0.180528;0.026875;646;256
925;0.026875;0.180528;0.026875;646;256
926;0.026875;0.180528;0.026875;646;256
927;0.026875;0.180528;0.026875;646;256
928;0.026875;0.180528;0.026875;646;256
929;0.026875;0.180528;0.026875;646;256
930;0.026875;0.180528;0.026875;646;256
931;0.026875;0.180528;0.026875;646;256
932;0.026875;0.180528;0.026875;646;256
933;0.026875;0.180528;0.026875;646;256
934;0.026875;0.180528;0.026875;646;256
935;0.026875;0.180528;0.026875;646;256
936;0.026875;0.180528;0.026875;646;256
937;0.026875;0.180528;0.026875;646;256
938;0.026875;0.180528;0.026875;646;256
939;0.026875;0.180528;0.026875;646;256
940;0.026875;0.180528;0.026875;646;256
941;0.026875;0.180528;0.026875;646;256
942;0.026875;0.180528;0.026875;646;256
943;0.026875;0.180528;0.026875;646;256
944;0.026875;0.180528;0.026875;646;256
945;0.026875;0.180528;0.026875;646;256
946;0.026875;0.180528;0.026875;646;256
947;0.026875;0.180528;0.026875;646;256
948;0.026875;0.180528;0.026875;646;256
949;0.026875;0.180528;0.026875;646;256
950;0.026875;0.180528;0.026875;646;256
951;0.026875;0.180528;0.026875;646;256
952;0.026875;0.180528;0.026875;646;256
953;0.026875;0.180528;0.026875;646;256
954;0.026875;0.180528;0.026875;646;256
955;0.026875;0.180528;0.026875;646;256
956;0.026875;0.180528;0.026875;646;256
957;0.026875;0.180528;0.026875;646;256
958;0.026875;0.180528;0.026875;646;256
959;0.026875;0.180528;0.026875;646;256
960;0.026875;0.180528;0.026875;646;256
961;0.026875;0.180528;0.026875;646;256
962;0.026875;0.180528;0.026875;646;256
963;0.026875;0.180528;0.026875;646;256
964;0.026875;0.180528;0.026875;646;256
965;0.026875;0.180528;0.026875;646;256
966;0.026875;0.180528;0.026875;646;256
967;0.026875;0.180528;0.026875;646;256
968;0.026875;0.180528;0.026875;646;256
969;0.026875;0.180528;0.026875;646;256
970;0.026875;0.180528;0.026875;646;256
971;0.026875;0.180528;0.026875;646;256
972;0.026875;0.180528;0.026875;646;256
973;0.026875;0.180528;0.026875;646;256
974;0.026875;0.180528;0.026875;646;256
975;0.026875;0.180528;0.026875;646;256
976;0.026875;0.180528;0.026875;646;256
977;0.026875;0.180528;0.026875;646;256
978;0.026875;0.180528;0.026875;646;256
979;0.026875;0.180528;0.026875;646;256
980;0.026875;0.180528;0.026875;646;256
981;0.026875;0.180528;0.026875;646;256
982;0.026875;0.180528;0.026875;646;256
983;0.026875;0.180528;0.026875;646;256
984;0.026875;0.180528;0.026875;646;256
985;0.026875;0.180528;0.026875;646;256
986;0.026875;0.180528;0.026875;646;256
987;0.026875;0.180528;0.026875;646;256
988;0.026875;0.180528;0.026875;646;256
989;0.026875;0.180528;0.026875;646;256
990;0.026875;0.180528;0.026875;646;256
991;0.026875;0.180528;0.026875;646;256
992;0.026875;0.180528;0.026875;646;256
993;0.026875;0.180528;0.026875;646;256
994;0.026875;0.180528;0.026875;646;256
995;0.026875;0.180528;0.026875;646;256
996;0.026875;0.180528;0.026875;646;256
997;0.026875;0.180528;0.026875;646;256
998;0.026875;0.180528;0.026875;646;256
999;0.026875;0.180528;0.026875;646;256
1000;0.026875;0.180528;0.026875;646;256
1001;0.026875;0.180528;0.026875;646;256
1002;0.026875;0.180528;0.026875;646;256
1003;0.026875;0.180528;0.026875;646;256
1004;0.026875;0.180528;0.026875;646;256
1005;0.026875;0.180528;0.026875;646;256
1006;0.026875;0.180528;0.026875;646;256
1007;0.026875;0.180528;0.026875;646;256
1008;0.026875;0.180528;0.026875;646;256
1009;0.026875;0.180528;0.026875;646;256
1010;0.026875;0.180528;0.026875;646;256
1011;0.026875;0.180528;0.026875;646;256
1012;0.026875;0.180528;0.026875;646;256
1013;0.026875;0.180528;0.026875;646;256
1014;0.026875;0.180528;0.026875;646;256
1015;0.026875;0.180528;0.026875;646;256
1016;0.026875;0.180528;0.026875;646;256
1017;0.026875;0.180528;0.026875;646;256
1018;0.026875;0.180528;0.026875;646;256
1019;0.026875;0.180528;0.026875;646;256
1020;0.026875;0.180528;0.026875;646;256
1021;0.026875;0.180528;0.026875;646;256
1022;0.026875;0.180528;0.026875;646;256
1023;0.026875;0.180528;0.026875;646;256
1024;0.026875;0.180528;0.026875;646;256
1025;0.026875;0.180528;0.026875;646;256
1026;0.026875;0.180528;0.026875;646;256
1027;0.026875;0.180528;0.026875;646;256
1028;0.026875;0.180528;0.026875;646;256
1029;0.026875;0.180528;0.026875;646;256
1030;0.026875;0.180528;0.026875;646;256
1031;0.026875;0.180528;0.026875;646;256
1032;0.026875;0.180528;0.026875;646;256
1033;0.026875;0.180528;0.026875;646;256
1034;0.026875;0.180528;0.026875;646;256
1035;0.026875;0.180528;0.026875;646;256
1036;0.026875;0.180528;0.026875;646;256
1037;0.026875;0.180528;0.026875;646;256
1038;0.026875;0.180528;0.026875;646;256
1039;0.026875;0.180528;0.026875;646;256
1040;0.026875;0.180528;0.026875;646;256
1041;0.026875;0.180528;0.026875;646;256
1042;0.026875;0.180528;0.026875;646;256
1043;0.026875;0.180528;0.026875;646;256
1044;0.026875;0.180528;0.026875;646;256
1045;0.026875;0.180528;0.026875;646;256
1046;0.026875;0.180528;0.026875;646;256
1047;0.026875;0.180528;0.026875;646;256
1048;0.026875;0.180528;0.026875;646;256
1049;0.026875;0.180528;0.026875;646;256
1050;0.026875;0.180528;0.026875;646;256
1051;0.026875;0.180528;0.026875;646;256
1052;0.026875;0.180528;0.026875;646;256
1053;0.026875;0.180528;0.026875;646;256
1054;0.026875;0.180528;0.026875;646;256
1055;0.026875;0.180528;0.026875;646;256
1056;0.026875;0.180528;0.026875;646;256
1057;0.026875;0.180528;0.026875;646;256
1058;0.026875;0.180528;0.026875;646;256
1059;0.026875;0.180528;0.026875;646;256
1060;0.026875;0.180528;0.026875;646;256
1061;0.026875;0.180528;0.026875;646;256
1062;0.026875;0.180528;0.026875;646;256
1063;0.026875;0.180528;0.026875;646;256
1064;0.026875;0.180528;0.026875;646;256
1065;0.026875;0.180528;0.026875;646;256
1066;0.026875;0.180528;0.026875;646;256
1067;0.026875;0.180528;0.026875;646;256
1068;0.026875;0.180528;0.026875;646;256
1069;0.026875;0.180528;0.026875;646;256
1070;0.026875;0.180528;0.026875;646;256
1071;0.026875;0.180528;0.026875;646;256
1072;0.026875;0.180528;0.026875;646;256
1073;0.026875;0.180528;0.026875;646;256
1074;0.026875;0.180528;0.026875;646;256
1075;0.026875;0.180528;0.026875;646;256
1076;0.026875;0.180528;0.026875;646;256
1077;0.026875;0.180528;0.026875;646;256
1078;0.026875;0.180528;0.026875;646;256
1079;0.026875;0.180528;0.026875;646;256
1080;0.026875;0.180528;0.026875;646;256
1081;0.026875;0.180528;0.026875;646;256
1082;0.026875;0.180528;0.026875;646;256
1083;0.026875;0.180528;0.026875;646;256
1084;0.026875;0.180528;0.026875;646;256
1085;0.026875;0.180528;0.026875;646;256
1086;0.026875;0.180528;0.026875;646;256
1087;0.026875;0.180528;0.026875;646;256
1088;0.026875;0.180528;0.026875;646;256
1089;0.026875;0.180528;0.026875;646;256
1090;0.026875;0.180528;0.026875;646;256
1091;0.026875;0.180528;0.026875;646;256
1092;0.026875;0.180528;0.026875;646;256
1093;0.026875;0.180528;0.026875;646;256
1094;0.026875;0.180528;0.026875;646;256
1095;0.026875;0.180528;0.026875;646;256
1096;0.026875;0.180528;0.026875;646;256
1097;0.026875;0.180528;0.026875;646;256
1098;0.026875;0.180528;0.026875;646;256
1099;0.026875;0.180528;0.026875;646;256
1100;0.026875;0.180528;0.026875;646;256
1101;0.026875;0.180528;0.026875;646;256
1102;0.026875;0.180528;0.026875;646;256
1103;0.026875;0.180528;0.026875;646;256
1104;0.026875;0.180528;0.026875;646;256
1105;0.026875;0.180528;0.026875;646;256
1106;0.026875;0.180528;0.026875;646;256
1107;0.026875;0.180528;0.026875;646;256
1108;0.026875;0.180528;0.026875;646;256
1109;0.026875;0.180528;0.026875;646;256
1110;0.026875;0.180528;0.026875;646;256
1111;0.026875;0.180528;0.026875;646;256
1112;0.026875;0.180528;0.026875;646;256
1113;0.026875;0.180528;0.026875;646;256
1114;0.026875;0.180528;0.026875;646;256
1115;0.026875;0.180528;0.026875;646;256
1116;0.026875;0.180528;0.026875;646;256
1117;0.026875;0.180528;0.026875;646;256
1118;0.026875;0.180528;0.026875;646;256
1119;0.026875;0.180528;0.026875;646;256
1120;0.026875;0.180528;0.026875;646;256
1121;0.026875;0.180528;0.026875;646;256
1122;0.026875;0.180528;0.026875;646;256
1123;0.026875;0.180528;0.026875;646;256
1124;0.026875;0.180528;0.026875;646;256
1125;0.026875;0.180528;0.026875;646;256
1126;0.026875;0.180528;0.026875;646;256
1127;0.026875;0.180528;0.026875;646;256
1128;0.026875;0.180528;0.026875;646;256
1129;0.026875;0.180528;0.026875;646;256
1130;0.026875;0.180528;0.026875;646;256
1131;0.026875;0.180528;0.026875;646;256
1132;0.026875;0.180528;0.026875;646;256
1133;0.026875;0.180528;0.026875;646;256
1134;0.026875;0.180528;0.026875;646;256
1135;0.026875;0.180528;0.026875;646;256
1136;0.026875;0.180528;0.026875;646;256
1137;0.026875;0.180528;0.026875;646;256
1138;0.026875;0.180528;0.026875;646;256
1139;0.026875;0.180528;0.026875;646;256
1140;0.026875;0.180528;0.026875;646;256
1141;0.026875;0.180528;0.026875;646;256
1142;0.026875;0.180528;0.026875;646;256
1143;0.026875;0.180528;0.026875;646;256
1144;0.026875;0.180528;0.026875;646;256
1145;0.026875;0.180528;0.026875;646;256
1146;0.026875;0.180528;0.026875;646;256
1147;0.026875;0.180528;0.026875;646;256
1148;0.026875;0.180528;0.026875;646;256
1149;0.026875;0.180528;0.026875;646;256
1150;0.026875;0.180528;0.026875;646;256
1151;0.026875;0.180528;0.026875;646;256
1152;0.026875;0.180528;0.026875;646;256
1153;0.026875;0.180528;0.026875;646;256
1154;0.026875;0.180528;0.026875;646;256
1155;0.026875;0.180528;0.026875;646;256
1156;0.026875;0.180528;0.026875;646;256
1157;0.026875;0.180528;0.026875;646;256
1158;0.026875;0.180528;0.026875;646;256
1159;0.026875;0.180528;0.026875;646;256
1160;0.026875;0.180528;0.026875;646;256
